Text,Label
"My Calculation 1097 . 25 1097 . 25 2150 . 08 1623 . 65 1623 . 65 Chasses LA Nipps forte 1623 . 65 Involct Billing Account No . drcuit ID Activation Bandwidth Involce Number Running ' ARC Date Billing Period Rental Service Tax SBC KKC Total Date PO NO Year 100000114983082 285626327838 ) 15 . 05 . 2017 | DELMI _ DELHI _ E1 _ 430353 2 Mbps 31 . 08 . 2010 ] 4 . 00 13167 01 . 05 . 2017 to 31 . 05 . 2017 1091 . 25 | 153 . 62 5 . 49 5 . 49 1261 . 84 7000041067 1000001149830821 285626327838 1 15 . 05 . 2017 ) DEUMI _ DELHI _ E1 _ 4231DA 2 Mbps 31 . 08 . 2010 4 . 00 13167 01 . 05 . 2017 to 31 . 05 . 2017 1097 . 25 153 . 62 52 53 5 . 49 5 . 491 5 . 49 1261 . 841 7000041067 100000114983082 285626327638 | 15 . 05 . 2017 ) DELHI DELHI E1 3686 2 Mbps 25 . 09 . 2010 4 . 001 27159 01 . 05 . 2017 to 31 . 05 . 2017 | 2150 . 08 301 . 01 | 10 . 75 10 . 75 2472 . 59 | 7000041067 100000114983082 285626327838315 . 05 . 2017 ) DELHI DELHI _ E1 _ 574DA1 Mbps 25 . 09 . 2010 ) 4 . 00 20508 . 96 01 . 05 . 2017 to 31 . 05 . 2017 1623 . 66 227 . 31 8 . 12 8 . 12 1867 . 21 ( 7000041067 100000114983082 28562632783849 15 . 05 . 2017 ) DELMI _ OELMI _ E1 _ 4ACB68 2 Mbps 31 . 08 . 2010 4 . 00 19483 . 80 01 . 05 . 2017 to 31 . 05 . 2017 1623 . 65 227 . 318 . 12 8 . 121867 . 20 7000041067 1000001149830823 285626327838 15 . 05 . 2017 ) DELHI _ DELKI _ E1 _ 3A8A37 2 Mbps 31 . 08 . 2010 4 . 00 19483 . 80 01 . 05 . 2017 to 31 . 05 . 2017 1623 . 65 227 . 31 8 . 128 . 12 1867 . 20 7000041067 1000001149830829285626327838 15 . 05 . 2017 ) DELHI _ DELHI _ E1 _ 3D615F 2 Mbps 31 . 08 . 2010 4 . 00 19483 . 80 01 . 05 . 2017 to 31 . 05 . 2017 | 1623 . 65 227 . 31 8 . 12 8 . 12 1867 . 20 7000041067 100000114983062 2 65626327838 X 15 . 05 . 2017 ) DELMI _ DELHI _ E1 _ 3BE277 2 Mbps 31 . 08 . 2010 4 . 00 19483 . 80 01 . 05 . 2017 to 31 . 05 . 2017 | 1623 . 65 ) 227 . 31 8 . 12 6 . 12 1867 . 20 7000041067 100000114983082 2 1806327699AE 15 . 05 . 2017 ) DELHI _ DELHI _ E1 _ 3E0516 | 31 . 08 . 2010 4 . 00 19483 . 80 | 01 . 05 . 2017 to 31 . 05 . 2017 1623 . 65 1 227 . 318 . 128 . 12 1867 - 20 7000041067 100000114983082 W21362632760371 15 . 05 . 2017 DELHI DELID E1 314928 | 2Mbps 31 . 08 . 2010 4 . 00 19463 . 80 01 . 05 . 2017 to 31 . 05 . 2017 | 1623 . 65 227 . 318 . 128 . 12 1667 . 20 7000041067 100000114983082 2 : 5626327838 15 . 05 . 2017 DELMI _ DELHI _ E1 _ 40ADD9 2 Mbps 31 . 08 . 2010 4 . 00 19463 . 80 01 . 05 . 2017 to 31 . 05 . 2017 1 1623 . 65 227 . 31 8 . 128 . 12 1867 . 20 7000041067 100000114983002 61627438415 . 05 . 2017 DELHI DELHI _ E1 _ 3AC259 2 Mbps 31 . 03 . 2010 4 . 00 19483 . 80 01 . 05 . 2017 to 31 . 05 . 2017 1623 . 65 227 . 318 . 12 3 . 12 1867 . 20 7000041067 100000114983082 285626327838 X 15 . 05 . 2017 ) DELHI DELKI _ E1 _ 30519C 2 Mbps 31 . 08 . 2010 ) 4 . 00 1 19483 . 80 01 . 05 . 2017 to 31 . 05 . 2017 1623 . 65 227 . 31 8 . 128 . 12 1867 . 20 7000041067 200000114883082 2 25626327838 | 15 . 05 . 2017 DELHI DELHI EL 7D008 2 Mbps 31 . 08 . 2010 4 . 00 19483 . 80 | 01 . 05 . 2017 to 31 . 05 . 2017 | 1623 . 65 227 . 31 8 . 12 8 . 12 1867 . 20 7000041067 100000114983082126285626327838W 15 . 05 . 2017 | DELHI DELHI _ E1 _ 64E34 2 Mbps 31 . 08 . 2010 4 . 00 19483 . 80 01 . 05 . 2017 to 31 . 05 . 2017 1623 . 65 227 . 31 0 . 12 6 . 12 | 1867 . 20 7000041067 100000114983062 2 85626327838 18 . 05 . 2017 ) DELHI DELHI _ EN _ 3EF73F 2 Mbps 31 . 08 . 2010 4 . 00 | 19483 . 80 01 . 05 . 2017 to 31 . 05 . 2017 1623 . 69 227 . 31 8 . 12 8 . 12 1 1867 . 20 7000041067 100000114983082 7285626327805 15 . 05 . 2017 | DELMI _ DELHI _ EL _ 41AAS2 2 Mbps 31 . 08 . 2010 4 . 00 19483 . 80 01 . 05 . 2017 to 31 . 05 . 2017 1623 . 65 227 . 31 8 . 12 8 . 12 | 1867 . 20 7000041067 100000114963082 T - 26562632766 15 . 05 . 2017 ) DELHI DELHI EL 3A3F07 2 Mbps | 31 . 08 . 2010 4 . 00 | 19483 . 80 | 01 . 05 . 2017 to 31 . 05 . 2017 | 1623 . 651 227 . 31 8 . 12 8 . 12 | 1867 . 20 7000041067 100000114983082 285626927838315 . 05 . 2017 | DELHI DELHI E1 _ 403801 2 Mbps 31 . 08 . 2010 4 . 00 19483 . 80 | 01 . 05 . 2017 to 31 . 05 . 2017 1623 . 65 227 . 31 8 . 12 8 . 12 1867 . 20 7000041067 100000114963082 285626327838 15 . 05 . 2017 ) DELHI OELHI E1 43A640 2 Mbps 31 . 08 . 2010 4 . 00 51069 . 96 01 . 05 . 2017 to 31 . 05 . 2017 4255 . 831 595 . 8221 . 28 21 . 284894 . 207000041067 100000114983082 7 85626927833113 15 . 05 . 2017 . DELHI _ DELHI _ CIR _ 54010 45 Mbps 21 . 09 . 2010 4 . 00 289533 01 . 05 . 2017 to 31 . 05 . 2017 24127 . 753377 . 89 120 . 64 120 . 64 27746 . 91 7000041067 300000114983082 3 5626327808 15 . 05 . 2017 | DELHI _ DELHI _ 45MBP _ 40 : 32 45 Mbps 27 . 09 . 2010 4 . 00 289533 01 . 05 . 2017 to 31 . 05 . 2017 24127 . 75 3377 . 89 120 . 64 120 . 64 27746 . 917000041067 1 . 0000011498308292856263278362 15 . 05 . 2017 ) DELHUDELMI _ E1 _ 1BSF6 2 Mbps 20 . 10 . 2010 4 . 00 32118 . % 01 . 05 . 2017 to 31 . 05 . 2017 2676 . 58 374 . 72 13 . 38 13 . 38 3078 . 07 7000041067 100000114983082 128562632783863 15 . 05 . 2017 ) OELKEDELMI _ E1 _ 49E787 2 Mbps 20 . 10 . 2010 4 . 00 13167 01 . 05 . 2017 to 31 . 05 . 2017 1097 . 25 | 183 . 62 5 . 49 5 . 49 1261 . 84 7000041067 100000114983082 28562632738301 15 . 05 . 2017 ) DELHI DELHI EL CD3F1 2 Mbps 20 . 10 . 2010 4 , 00 ) 19483 . 30 01 . 05 . 2017 to 31 . 05 . 2017 1623 . 66 1 227 - 318 . 128 . 121867 . 21 7000041067 100000114983082 WX28562602788 15 . 05 . 2017 ) DELHI DELMLE1 _ 3A6964 2 Mbps 30 . 07 . 2010 4 . 00 25800 . 72 01 . 05 . 2017 to 31 . 05 . 2017 | 2150 . 061 301 . 0110 . 75 10 . 75 2472 . 57 7000041067 100000114983082 56263278307 15 . 05 . 2017 DELHI DELMI E1 344A11 2 Mbps 30 . 07 . 2010 4 . 00 25800 . 72 01 . 05 . 2017 to 31 . 05 . 2017 2150 . 06 301 . 01 10 . 75 10 . 75 2472 . 977000041067 100000114983082 GA16327830 VIR ! 15 . 05 . 2017 | DELHI _ DELMIE1 3BBEEZ 2 Mbps | 30 . 07 . 2010 4 . 00 25800 . 72 01 . 05 . 2017 to 31 . 05 . 2017 | 2150 . 061 301 . 01 | 20 . 75 10 . 75 2472 . 57 / 7000041067 100000114983082 22856263274835 15 . 05 . 20171 DELHI DELHI E1 1D6E4F 2 Mbps 30 . 07 . 2010 4 . 00 2 5800 . 72 | 01 . 05 . 2017 to 31 . 05 . 2017 2150 . 061 301 . 01 | 10 . 75 | 10 . 75 2472 . 57 7000041067 100000114983082 21626027636 13 . 05 . 2017 ) DELMI _ DELHI _ E1 _ 72FCF Z Mbps 31 . 08 . 2010 4 , 00 25800 . 72 01 . 05 . 2017 to 31 . 05 . 2017 | 2150 . 06 301 . 0110 . 75 10 . 75 2472 . 57 7000041067 100000114983082 T 2 . 562632783313 15 . 05 . 2017 ) DELHI DELHI EL 1DZADO 2 Mbps 31 . 08 . 2010 4 . 00 25800 . 72 01 . 05 . 2017 to 31 . 05 . 2017 | 2150 . 061 301 , 01 1 10 . 75 | 10 . 75 2072 . 57 1 7000041067 100000114963082 . 562632793813 19 . 05 . 2017 ) DELHI DELHI E1 402BE512 Mbps 30 . 07 . 2010 4 . 00 13166 . 64 01 . 05 . 2017 to 31 . 05 . 2017 1097 . 22 153 . 615 . 495 . 49 1261 . 80 7000041067 100000114983052 2 85222 15 . 05 . 2017 DELHI _ DELHI _ E1 7D020 2 Mbps 30 . 07 . 2010 4 . 00 13166 . 64 01 . 05 . 2017 to 31 . 05 . 2017 1097 . 22 153 . 61 5 . 49 . 49 1261 . 80 7000041067 100000114983032 9285626327635 15 . 05 . 2017 DELHI _ DELKI _ E1 _ 298170 2 Mbps 01 . 04 . 2011 3 . 00 33336 01 . 05 . 2017 to 31 . 05 . 2017 2778 . 00 388 . 9213 . 89 13 . 891 3194 . 70 | 7000041067 100000114983082 28562632783521 15 . 05 . 2017 | 830 15 . 05 . 2017 | DELHI _ DELHI _ E1 _ 531ED51 Mbps DELHI _ DELHI _ E1 _ 531E05 01 . 04 . 2011 3 . 00 41508 01 . 05 . 2017 to 31 . 05 . 2017 3459 . 00 484 . 26 | 17 . 30 17 . 30 3977 . 85 7000041067 100000114983082 a 1763 15 . 05 . 2017 ) DELKI DELALEI 34A482 2 Mbps 01 . 04 . 2013 2 . 49 23 : 34 01 . 05 . 2017 ts 31 . 05 . 2017 2543 . 00 356 . 03 12 . 72 12 . 72 2924 . 45 7000041067 100000114983052 HZS273 15 . 05 . 2017 DELHI DELHI _ E1 _ 36633 2 Mbps 01 . 04 . 2011 3 . 00 44748 1 01 . 05 . 2017 to 31 . 05 . 2017 3543 . 00 496 . 02 17 . 7217 . 72 4074 . 45 7000041067 100000114983082 626 IKSC 15 . 05 . 2017 | DELHI DELHI _ EL 3CSCAD 2 Mbps 01 . 05 . 2011 3 . 00 1 25800 . 72 01 . 05 . 2017 to 31 . 05 . 2017 | 2150 . 08 301 . 01 10 . 75 10 . 75 2472 . 597000041067 1 00000114943082 3855263273301 15 . 05 . 2017 MUNOK _ DELMI _ EI _ 358FC5 2 Mbps 01 . 05 . 2011 3 . 00 13166 . 64 01 . 05 . 2017 ta 31 . 05 . 2017 1097 . 22 153 . 615 . 495 . 49 1261 . 80 7000041067 200000114983082 2151622 na 15 . 05 . 2017 DELMI _ BURAR 1 3043A8 2 Mbps 10 . 08 . 20111 3 . 00 13860 01 . 05 . 2017 to 31 . 05 . 2017 1155 . 00 161 . 70 5 . 78 5 . 78 1328 . 257000041067 100000114983082 02 2 76815 . 05 . 2017 DELNI OELKI _ E1 _ 29ASOA 2 Mbps 29 . 09 . 2011 3 . 00 2 7159 01 . 05 . 2017 to 31 . 05 . 2017 | 2263 . 29 | 316 . 86 11 . 32 11 . 32 2602 . 74 | 7000041067 100000114983062 W2856260276380 15 . 05 . 2017 ) DELHL DELHILE1 _ 287748 2 Mbps 29 . 09 . 2011 3 . 00 ! 27159 1 01 . 05 . 2017 to 31 . 05 . 2017 2263 . 25 316 . 06 11 . 32 11 . 32 2602 . 74 7000041067 100000114983082 28562637783 13 . 05 . 2017 ) DELHI _ DELHI _ EL _ 200069 1 2 Mbps | 29 . 09 . 2011 3 . 00 13860 | 01 . 05 . 2017 to 31 . 05 . 2017 | 1155 . 00 | 161 . 70 5 . 78 5 . 78 | 1328 . 25 | 7000041067 4 . 2 . 6 w F LIP UPSR ",Junk
"Invoice Date : Buyer : Invoice : PO No : Billing Address : Item Description Billing From Billing To Total Amount ( In INR ) Sub - Total Net Payable lcsignatory Payment Details : Kindly pay by Cheque / DD ir ſavor of ' Reliance payable at Delhi within 7 Service Tax Reg No : , Service Type : Received with thanks from Cheque / DD No . ",Invoice
Site Name Activation Date Years Running Year Annual Rate Billing Perlod My Calculation Service Tax SBC Involce No Invoice Date Circult ID KKC Total Charges PO No ,Invoice
"PURCHASE ORDER PO NO PO Date Version # 1 Date PO Currency Purch . Org PO Validity Bill to Address Ship to Address Vendor Details Vendor Code : GST STATUS GSTIN TINNAT : PAN : LSTICST ECC : Your Contact Our Contact GSTIN : PAN : CST : TIN : ECC : Dear Sir / Madam , Please supply the following material / service as per spec mentioned below Item Item Code Description Qty Unit Unit Price Total Price Central GST 9 . 00 % ( Recoverable ) State GST 9 . 00 % ( Recoverable ) Total PO Value ( in words ) : Other Details : Payment Terms : Inco Terms : Note : Authorized Signatory Online Approved By : Central GST State GST Net Value : ",Purchase
TAX INVOICE GST Reg . No PAN No Company Reg GST Reg . No GST Invoice . So SAP Ref No Date of issue PO Number Good & Service Segment Place of Supply DESCRIPTION Amount ( INR ) IN : Integrated GST Total Amount in ( INR ) Total Amount Payable Payment Terms Payment Instructions Authorised Signatory Reverse Charge is not applicable Refer to details as per Annexure ,Invoice
GST Reg . No PAN No Company Reg PIN TAX INVOICE GST Invoice Yo SAP Ref . no Dale of issue PO Number Good & Service Segment Place of Supply GST Reg No Attention : DESCRIPTION Amount ( INR ) Total Amount in ( INR ) Total Amount Payable Payment Terms IN Integrated GST Payment Instructions Reverse Charge is not applicable Refer to details as per Annexure Authorised Signatory ,Invoice
Process Description Current Outstanding ( INR ) Project Total Billing ( INR ) Current Invoice Amt Amount in words : Item Total Tax value Total Payable Project Value Sub Total Annexure to Invoice No : Account Manager Dated : PO Number : . . . . From | Το Item Code Quantity Ratę Amount ( INR ) Item Description,Invoice
"Checklist - Overheads Bill Process Region : Vendor Sap Code / Name : BILLS MONTH OF : . . . BILL NO . COST CENTRE : . . DATED : PROFIT CENTRE AMOUNT : Description Tick Remarks Purchase order number . Respective BUs / Enabling functions have submitted the original Bills . Approval on bill has been given by Cost Center Manager / Project Head Original bill has been received from the user along with necessary Approvals and Challan / Receipt , proof attached . Documents / Bill has been verified as per contract / agreement / PO Agreement / Contract has been attached in Vendor Master for verification including copy PAN , Service TAX Freight i . e . Finished goods / Spares / Documents , verified as per contract / Agreement by the Store in chargel Admin . Also verified the weight measurements for finished goods ( as per SAP SDC ) / spares . TDS applicability has been checked with its percentage . . . . . . . . . . . Security & House Keeping Expense - Bill verified as per contract / Agreement and also attached the copy of the previous month ESI , PF and P . Tax challan ( If applicable ) . We certified that all above points have been verified and cleared the bills as per contract / agreement without deviation . EUR ventied forpf & os . Verified by RAO Signature : Name : Emp . Code Verified By Runctional Head Verified Byl Signature ( Admin ) ",Checklist
INVOICE INV . NO . ESIC No . PF No . PAN No . : S . T . No . : P . O . No . : DATE : DESCRIPTION DUTIES | RATE | AMOUNT CHARGES TOWARDS PROVIDING HOUSE - KEEPING SERVICES DURING THE MONTH OF MARCH - 2017 AS PER DETAILS GIVEN BELOW : Vendor Site Service Tax BILL AMOUNT / RECEIVABLE Authorized Signatory ,Invoice
"MUSTER ROLL FORM XVI [ See Rule 78 ( 1 ) ( a ) ] Name & Address of the Contractor SECURE WELL CONSERVANCY SERVICES Z - 426A , SECTOR - 12 , NOIDA Name & Address of Establishment in / under which Contract is carried on HCL INFOTECH LTD . , D - 01 , Sec . - 03 , Noida Name and address of Principal Employer FOR THE MONTH OF MARCH - 2017 FOR Name & Surname of . Workman AJAY AMANDEEP AMIT HARISH RAKHI Father Name / Husband ' s Name AKASH BUNTY BIRPAL RAM AVATAR OMI VIJENDER ESI No . DESN . 1000747498236713828171 H . B P P P P W / 1006443642846715187977 H . BPPPP W / 1007200606596715707354 H . BPPPPW 100767547061 6715832979 H . BPPPP W / PP ALF LA / FC . MPPPP W / ",Junk
Challan Sunt TRRN Number : Challan Type Challan Details : Head Admninist aucn Charges Employer ' s Share Of Contribution Employee ' s Share Of Contribution Totai Totai Toial Ari : 0 : ,ChallanDep
"PURCHASE ORDER PO NO PO Date Version # Date PO Currency Purch . Org PO Validity Bill to Address Ship to Address Vendor Details Vendor Code : TINNAT : PAN : LSTICST : ECC : Your Contact Our Contact PAN : CST : TIN : ECC : Dear Sir / Madam , Please supply the following material / service as per spec mentioned below Item Material Code Description Unit Unit Price Total Price Online Approved By : Authorized Signatory HCL Registered Office Address : Swachh Bharat Cess 0 . 00 % ( Non - Recoverable ) Delivery Date : 31 . 03 . 2017 Mode of Shipment : Hand Delivery Total PO Value ( in words ) : Net Value : Payment Terms : Inco Terms : ",Purchase
"Checklist - Overheads Bill Process Region : Vendor Sap Code / Name BILLS MONTHOR : . . . . BILL NO . . COST CENTRE : CENTRE . Description Tick Remarks Purchase order number 769700 41899 HR : 5204146327 treto Respective Bus / Enabling functions have submitted the original Bills . Approval on bill has been given by Cost Center Manager / Project Head Original bill has been received from the user along with necessary Approvals and Challan / Receipt , proof attached . Documents / Bill has been verified as per contract / agreement / PO Agreement / Contract has been attached in Vendor Master for verification including copy PAN , Service TAX . Freight i . e . Finished goods / Spares / Documents , verified as per contract / Agreement by the Store in charge / Admin . Also verified the weight measurements for finished goods ( as per SAP SDC ) / spares . TDS applicability has been checked with its percentage . Security & House Keeping Expense - Bill verified as per contract / Agreement and also attached the copy of the previous month ESI , PF and P . Tax challan ( If applicable ) We certified that all above points have been verified and cleared the bills as per contract / agreement without any deviation , Verified by RAO Signature : Name : Emp . Code JUN 2 Verified By Functiona Verified By / Signature ( Admin ) ",Checklist
"INVOICE INV . NO . To , DATE : DESCRIPTION DUTIES RATE | AMOUNT | ESIC No . : PF No . : PAN No . : S . T . No . : P . O . TOTAL BILL AMOUNT / RECEIVABLE Authorized Signatory ",Invoice
"Name & Address of the Contractor SECURE WELL CONSERVANCY SERVICES Z - 426A , SECTOR - 12 , NOIDA MUSTER ROLL FORM XVI ( See Rule 78 ( 1 ) ( a ) ] Name & Address of Establishment in / under which Contract is camed on HCL INFOTECH LTD . , D - 01 , Sec . - 03 , Noida Name and address of Principal Employer FOR THE MONTH OF MAY - 2017 ",Junk
e - PayOrder Details e - PayOrder Number Debit Status Employees ' State Insurance Corporation Counterfoil Description Transaction Type Debit Account Details Account No . 00000031290279498 Credit Account Details Account No . 00000031804042663 Other Details bel Party Reference Number Party Name MARIRE Bank Code Amount Branch Branch Credit Status Amount Value ,Transdetails
€ - PayOrder Details e - PayOrder Number Debit Status Employees Provident Fund Organization National Data Center Authorizer 1 Branch Amount Counterfoil Description Transaction Type Debit Account Details Account No . 00000031290279498 Credit Account Details Credit Status Numeric code of EPFO office Establishment Code Challan Type Code of collecting bank : Wage month Amount attributed to Account No 1 Amount attributed to Account No 2 i CRN Amount attributed to Account No 10 Amount attributed to Account No 21 Amount attributed to Account No 22 : / / merchant . onlinesbi . com / mercorpuser / ,Transdetails
"PURCHASE ORDER Bill to Address Ship to Address Vendor Details PO NO PO Date Version # 1 Date PO Currency Purch . Org PO Validity Your Contact PAN : CST : TIN : ECC : Dear Sir / Madam , Please supply the following material / service as per spec mentioned below Item Material Code Description Qty Unit Unit Price Total Price Total PO Value ( in words ) : Total Qty Other Details : Payment Terms Inco Terms : Online Approved By : Authorized Signatory ",Purchase
"Online Approved By : Onkar Chand Thakur Date / Time : 16 . 06 . 2017 / 10 : 44 : 21 Authorized Signatory HCL Registered Office Address : All vendors situated in India are required to follow instruction given below with effect from 1st July 2017 or GST effective date as per Government of India , whichever is later . Please refers . . to get the GSTIN of various states of HCL Infosystems Ltd . and its Subsidiaries . In case due to change in applicable law ( eg . GST ) , the Vendor derives benefits due to decrease in taxes or increase credits of taxes paid in the supply chain , covered by this agreement between the parties , the benefits of such lower taxes will be passed on to HCL and the prices will automatically reduce to the extent , the tax reduction from the date of such change . Further , in case any input tax credit , refund or other benefits is denied or delayed to HCL due to non - compliance by the Vendor ( such as failure to upload the details of the sale on GSTN portal ) or due to non - furnishing of correct or complete documents by the Vendor , the Vendor shall reimburse to HCL , the loss incurred including but not limited to tax loss , interest and penalty . On such cases of non - compliance by the Vendor , HCL shall have the right to hold the payment until the issue is completely resolved and reported to HCL with documentary evidence . non - compliance attributed to GST registration status of Vendor in HCLsystems against amount payable to Vendor , Following information must be mentioned in each invoice submitted to HCL Complete 16 digit Invoice No . with date Name , Address & GSTIN of the Vendor & HCL . Registration status of Vendor under GST ( Not Registered / Registered / Registered under Composition Schemc ) . PAN No . of Vendor Description of goods with HSN codes of goods Description of services with SAC codes of services Serial Number , Part Number , Model Number , quantity & unit of items Taxable value of goods or services taking into account discount or abatement Tax rates ( CGST , SGST or IGST ) with Tax amount charged in respect of taxable goods or services . Nil tax to be charged by vendors registered under Composition Scheme and unregistered vendors . Place of supply along with the name of state , in case of a supply in the course of interstate trade or commerce Place of delivery along with the name of state , same is different from place of supply . Whether Tax is payable on reverse charge basis Signature or digital signature of the supplier of the supplier or his authorized representative . TERMS AND CONDITIONS : 1 . Rates mentioned in the PO are inclusive of packing forwarding & insurance charges unless otherwise specified . Transit insurance will be covered by the supplier unless specified otherwise . TDS as per the applicable law , would be deducted for software and services supplies . 2 . PO not acknowledged within 4 days from receipt would be considered to be accepted in complete . 3 . HCL reserves the right to push out / pull in / cancel the quantities ordered after mutual agreement with supplier . 4 . If goods supplied are not found to be in accordance with specifications and do not fulfill the purpose for which ",Purchase
